epoch_day,534_wt,570_wt,597_wt,533_wt,523_wt,517_wt,520_wt,531_wt,554_wt,527_wt,522_wt,572_wt,586_wt,548_wt,552_wt,534_at,570_at,597_at,533_at,523_at,517_at,520_at,531_at,554_at,527_at,522_at,572_at,586_at,548_at,552_at,has_nan
14825,20.6490625,15.242395833333333,16.864479166666666,21.370208333333334,15.6503125,14.997083333333334,13.6571875,21.367395833333333,18.22791666666667,15.6809375,15.5596875,17.398958333333333,20.383055555555554,17.369062500000002,21.216458333333332,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,False
14826,19.89229166666667,14.804375,16.957708333333333,20.765104166666667,15.357083333333334,14.624791666666667,12.928854166666667,20.905625,17.6684375,15.756770833333334,15.281458333333333,16.555416666666666,20.056319444444444,16.936875,20.7278125,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,False
14827,18.962500000000002,13.776874999999999,14.4425,19.5315625,14.968958333333333,14.470833333333333,12.505729166666667,19.465,17.336145833333333,15.552708333333333,14.935520833333333,16.476145833333334,18.67111111111111,16.860104166666666,20.348541666666666,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,False
14828,19.544999999999998,14.494583333333333,16.26,20.07947916666667,15.199166666666665,14.569583333333334,13.210729166666667,19.929166666666667,18.211770833333333,15.337395833333334,15.219375,16.915,19.367708333333333,17.208645833333332,20.525520833333335,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,False
14829,19.5696875,15.097083333333332,17.408333333333335,20.228854166666668,15.393229166666666,14.88,13.618125,20.2240625,18.835104166666667,15.576875000000001,15.364375,16.982916666666664,19.945486111111112,17.41,20.616458333333334,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,False
14830,20.360520833333332,16.211145833333333,17.847916666666666,20.8625,16.382395833333334,15.467395833333333,14.813645833333334,20.700416666666666,19.5728125,16.210729166666667,16.3321875,18.1475,19.525734265734265,18.284270833333334,20.9015625,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,False
14831,20.881041666666665,17.098958333333332,19.00125,21.57625,16.96517525773196,15.582916666666668,15.316875000000001,21.48364583333333,20.870416666666667,16.456875,16.823854166666667,18.925416666666667,20.19826388888889,18.851041666666667,21.864895833333335,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,False
14832,22.117500000000003,17.405625,19.330625,23.159791666666667,17.297395833333333,15.539270833333333,15.316041666666665,23.406562499999996,20.445833333333333,16.856354166666666,17.040520833333336,19.281041666666667,19.968041958041958,19.144166666666667,22.485937500000002,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,False
14833,21.261875,16.971145833333335,18.7928125,22.131354166666668,17.139895833333334,15.484375,14.828333333333333,22.580416666666665,19.729270833333334,16.737916666666667,16.89625,18.35375,19.68027777777778,18.602604166666666,22.318541666666665,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,False
14834,20.645520833333332,16.365,18.538333333333334,21.408645833333335,16.164144329896907,14.949895833333334,14.063541666666666,21.515104166666664,18.942708333333332,16.133229166666666,15.989270833333334,17.560624999999998,20.198333333333334,18.271562499999998,21.703437500000003,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,False
14835,20.053645833333334,15.705833333333333,18.66625,20.739791666666665,15.5909375,14.70375,13.576041666666667,20.651145833333334,18.004895833333332,15.797291666666666,15.5478125,16.907812500000002,19.94673611111111,17.5284375,20.861770833333335,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,False
14836,18.449583333333333,15.637187500000001,17.951354166666665,19.191875,15.699375000000002,14.811458333333334,14.124375,19.330729166666668,16.641458333333333,15.946666666666667,15.661979166666667,16.376875000000002,19.076993006993007,17.3709375,20.044583333333332,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,False
14837,18.225729166666667,14.3765625,16.704895833333335,19.106354166666666,14.356250000000001,13.847187499999999,12.594375,19.240624999999998,16.520625,14.988333333333332,14.367083333333333,15.171979166666667,18.833194444444445,16.02125,19.2840625,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,False
14838,18.101145833333334,14.055937499999999,15.780416666666667,18.741354166666667,14.318645833333333,14.045520833333333,12.8375,18.854229166666666,17.109270833333333,15.271770833333333,14.409270833333332,15.491979166666667,18.245208333333334,15.966770833333333,18.731041666666666,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,False
14839,18.10375,14.363437500000002,16.651354166666668,18.652708333333333,14.618958333333333,14.182395833333333,13.045625000000001,18.787760416666668,17.5075,15.3203125,14.676562500000001,15.9,18.370555555555555,16.131666666666664,18.709791666666668,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,False
14840,18.423020833333332,15.400816326530611,17.158020833333335,19.072916666666668,15.467083333333333,14.68020618556701,14.020833333333334,19.301708333333334,17.9884375,15.763854166666667,15.534687499999999,16.818958333333335,18.686597222222222,17.105729166666666,18.802291666666665,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,False
14841,19.541770833333334,16.361666666666668,17.855520833333333,19.944166666666668,16.223125,15.173229166666667,15.031145833333333,19.933125,18.757395833333334,16.272395833333334,16.26625,17.835208333333334,19.223541666666666,17.777916666666666,19.252708333333334,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,False
14842,20.625104166666667,17.48270833333333,18.523125,21.595,17.2078125,15.675208333333332,15.803645833333334,21.836875000000003,19.39375,17.094583333333333,17.0775,19.193020833333332,19.596944444444446,18.6828125,20.118020833333333,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,False
14843,21.513020833333332,17.85770833333333,19.0034375,22.107812499999998,17.511979166666666,15.722812500000002,16.008333333333333,22.11,19.445,17.323125,17.378229166666667,19.568541666666665,19.524305555555557,18.84875,20.927812499999998,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,False
14844,20.990104166666665,17.364270833333332,18.694895833333334,21.856145833333333,17.20479166666667,15.337395833333334,15.108645833333334,22.080729166666668,20.100729166666667,17.330520833333335,16.886666666666667,19.024895833333336,19.405763888888888,18.568437499999998,21.311979166666667,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,False
14845,20.483541666666667,17.081875,18.35125,20.370520833333334,17.205416666666668,15.709270833333333,15.204791666666667,19.916666666666668,20.3490625,17.619270833333335,17.0778125,18.619791666666668,19.188541666666666,18.44666666666667,20.77177083333333,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,False
14846,18.847604166666667,16.769166666666667,17.849479166666665,19.696041666666666,16.407395833333336,15.191458333333335,14.956041666666666,20.104270833333334,19.265104166666667,16.7109375,16.23125,18.008229166666666,17.866249999999997,18.09572916666667,21.042395833333334,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,False
14847,20.669375,17.397604166666667,18.98183673469388,21.414270833333333,16.97010416666667,15.610520833333332,15.388854166666667,21.65052083333333,19.81375,17.256666666666668,16.99125,18.915104166666666,19.748125,18.549166666666668,21.366979166666667,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,False
14848,20.9771875,17.781458333333333,18.95114583333333,21.909895833333334,17.781770833333333,15.932395833333333,15.245624999999999,21.880104166666666,19.848333333333333,17.7146875,17.6753125,18.9971875,20.633819444444445,18.808958333333333,21.785833333333333,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,False
14849,18.120416666666667,15.726145833333334,16.723020833333333,18.666979166666668,15.980520833333332,15.318125,13.8990625,19.218854166666667,16.806979166666668,16.428124999999998,15.868333333333332,16.659479166666667,17.61875,17.468541666666667,20.31625,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,False
14850,17.890208333333334,13.84375,15.2834375,18.83427083333333,14.3915625,14.192083333333334,12.6084375,19.176666666666666,15.734791666666666,15.323333333333332,14.413229166666667,15.436875,17.456527777777776,16.0928125,19.836770833333333,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,False
14851,17.1209375,13.417916666666665,14.280416666666667,17.786666666666665,13.589479166666665,13.469479166666666,11.587916666666667,18.005,15.903125000000001,14.689583333333333,13.611041666666667,14.5796875,16.550069444444446,15.363437500000002,18.8284375,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,False
14852,17.018645833333334,12.9359375,13.327708333333334,17.75166666666667,13.704659793814434,13.567916666666667,11.682083333333333,18.205625,16.426041666666666,14.746875000000001,13.884166666666667,14.6503125,16.17972027972028,15.6378125,18.600625,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,False
14853,17.47791666666667,13.063749999999999,14.999583333333334,18.183854166666666,13.35125,13.326927083333333,11.590625000000001,18.471875,16.628020833333334,14.127083333333333,13.488645833333335,14.2940625,17.139097222222222,15.383645833333333,18.250416666666666,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,False
14854,17.561354166666668,13.603541666666667,15.974375,18.025000000000002,13.611354166666667,13.626979166666667,12.142708333333333,18.104166666666668,17.055416666666666,14.277500000000002,13.737083333333333,14.728958333333333,17.340208333333333,15.7340625,18.235104166666666,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,False
14855,17.721041666666668,14.591666666666667,16.263125,18.080729166666668,14.401666666666666,14.045104166666667,13.1878125,18.0459375,17.871875,14.863854166666668,14.507708333333333,15.634062499999999,17.476736111111112,16.424375,18.376770833333335,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,False
14856,17.9053125,14.971979166666666,16.495625,18.354166666666668,14.622916666666667,14.0465625,13.405729166666667,18.399791666666665,17.905520833333334,14.957291666666668,14.594999999999999,15.8153125,17.565034965034965,16.610937500000002,18.492604166666666,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,False
14857,17.8175,14.930416666666666,16.5559375,18.197395833333335,14.444270833333334,13.9278125,13.241041666666668,18.20177083333333,16.341354166666665,14.896041666666667,14.403229166666668,15.763645833333333,16.967847222222222,16.378020833333334,18.668854166666666,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,False
14858,17.506770833333334,14.686458333333334,16.6909375,17.8784375,14.018541666666666,13.766666666666666,12.978645833333333,17.893333333333334,16.982499999999998,14.7796875,14.010833333333332,15.420104166666667,16.736013986013987,16.07979166666667,18.701979166666668,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,False
14859,17.42125,14.70375,16.799375,17.838645833333334,14.170416666666666,13.908854166666666,13.07,17.866979166666667,17.366666666666667,15.197291666666667,14.1959375,15.537291666666667,16.595277777777778,16.140833333333333,18.647916666666667,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,False
14860,17.431041666666665,14.878437499999999,16.56052083333333,17.741770833333334,14.511458333333332,13.948541666666666,12.9203125,17.828333333333333,17.014270833333335,15.300416666666665,14.456666666666665,15.742708333333333,17.152291666666667,16.534479166666667,18.203958333333333,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,False
14861,17.49,14.759062499999999,16.33125,17.84125,14.200104166666668,13.903854166666667,12.993437499999999,17.912291666666665,16.65041666666667,15.020520833333334,14.243541666666667,15.493645833333334,17.356805555555557,16.183645833333333,17.96625,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,False
14862,17.569791666666667,15.0309375,16.091354166666665,18.118750000000002,14.3959375,14.016458333333333,13.192916666666667,18.376041666666666,16.906875,15.334583333333333,14.429166666666667,15.8196875,17.723125,16.5,18.112916666666667,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,False
14863,18.086145833333333,15.043750000000001,16.7165625,18.622083333333332,14.170625000000001,13.72125,13.096354166666666,18.770833333333332,16.339166666666667,14.8303125,14.2059375,15.409895833333332,17.902727272727272,16.062083333333334,17.978958333333335,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,False
14864,17.708333333333332,15.037708333333333,16.924166666666668,18.375625,14.29501030927835,13.819166666666668,13.248541666666666,18.49416666666667,16.090625,14.942916666666667,14.475208333333333,15.711354166666666,18.00888888888889,16.170104166666665,18.064375000000002,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,False
14865,17.41,15.062916666666666,16.490312499999998,17.8628125,14.7003125,14.1165625,13.460729166666667,18.2053125,16.753645833333334,15.111770833333333,14.5834375,15.627708333333333,16.971041666666665,16.753125,18.279791666666668,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,False
14866,17.139791666666667,14.297291666666666,16.156666666666666,17.866041666666668,13.626770833333333,13.284374999999999,12.396041666666667,18.2628125,16.317916666666665,14.202604166666667,13.644166666666665,14.405729166666667,17.11202797202797,15.585208333333334,18.021354166666665,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,False
14867,17.370104166666668,14.108020833333333,15.970416666666667,18.036145833333332,13.742708333333333,13.524479166666666,12.607708333333333,18.21260416666667,16.316354166666667,14.661770833333334,13.734375,14.425104166666666,17.586666666666666,15.393541666666666,17.868229166666666,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,False
14868,17.017395833333335,14.143958333333332,15.578020833333333,17.488645833333333,13.604791666666666,13.411041666666668,12.430416666666666,17.68104166666667,16.293229166666666,14.7484375,13.510625,14.711145833333333,17.295486111111114,15.502083333333333,17.513229166666665,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,False
14869,16.840208333333333,14.266979166666667,15.905625,17.293229166666666,13.466145833333334,13.4525,12.489583333333334,17.598854166666666,15.983958333333334,14.482916666666666,13.535625000000001,14.673333333333334,17.369722222222222,15.626145833333332,17.235,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,False
14870,16.554166666666667,13.984895833333333,15.986145833333333,17.1684375,12.978541666666667,13.011875000000002,12.137604166666668,17.52125,14.994791666666666,13.7828125,12.980833333333335,14.024583333333332,17.05777777777778,15.025416666666667,17.020520833333332,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,False
14871,16.2490625,13.7753125,16.117604166666666,16.977395833333333,12.5465625,12.767083333333334,12.179583333333333,17.387708333333332,14.402812500000001,13.570104166666667,12.763541666666667,13.743645833333334,16.907430555555557,14.8109375,16.474791666666665,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,False
14872,16.197187500000002,13.600312500000001,16.1990625,16.908854166666668,12.374479166666667,12.721874999999999,12.1490625,17.393645833333334,14.872604166666667,13.601770833333333,12.680625,13.604791666666666,16.613706293706294,14.623750000000001,16.780729166666667,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,False
14873,16.7290625,13.963541666666666,16.308020833333334,17.197187500000002,12.913854166666667,13.1090625,12.488541666666668,17.413020833333334,16.002708333333334,14.301666666666668,13.178125,13.997708333333334,17.183846153846154,15.052395833333334,17.221875,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,False
14874,16.715520833333333,14.165729166666667,16.323333333333334,17.29552083333333,13.222708333333335,13.337083333333332,12.639583333333334,17.698125,16.516145833333333,14.583020833333334,13.425624999999998,14.4528125,17.38993006993007,15.279166666666667,17.332395833333333,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,False
14875,17.4384375,14.60375,16.39125,18.182916666666667,13.726666666666667,13.698020833333333,12.956770833333332,18.7425,16.913333333333334,15.0365625,13.8209375,15.083333333333334,17.694444444444443,15.771979166666666,17.463020833333335,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,False
14876,17.627083333333335,14.469166666666666,16.23875,18.365312499999998,13.930104166666666,13.651979166666665,12.455625,18.46739583333333,16.893333333333334,14.965833333333334,13.827083333333334,14.987083333333333,18.02951388888889,15.587187499999999,17.3521875,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,False
14877,14.927083333333334,13.132604166666667,14.8603125,15.449062499999998,12.9221875,12.676979166666667,11.160729166666668,17.075,14.143229166666666,13.426562500000001,12.944062500000001,13.5475,16.419375,14.830416666666666,16.004166666666666,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,False
14878,14.9871875,11.521354166666667,11.920729166666668,15.983854166666667,12.322604166666666,12.259375,10.244270833333333,16.623854166666668,12.803645833333334,13.208333333333334,12.417916666666668,12.910208333333332,15.654930555555556,14.055,15.990416666666667,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,False
14879,15.335625,11.512604166666668,13.050416666666665,15.9946875,11.7796875,12.008333333333333,10.093645833333333,16.2928125,13.479687499999999,13.008541666666666,11.907395833333332,12.649270833333333,16.065902777777776,13.600625,15.693020833333334,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,False
14880,15.332125,11.7709375,13.5921875,15.83875,11.4940625,11.856250000000001,10.097708333333333,16.025729166666668,14.272916666666667,12.771354166666667,11.6175,12.387187500000001,15.932500000000001,13.54625,15.359375,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,False
14881,15.367239583333335,12.268229166666666,14.11355,15.667187499999999,11.8596875,12.193958333333333,10.8515625,15.7421875,14.656145833333333,13.126770833333333,12.095520833333333,12.803958333333334,15.937291666666665,14.055729166666666,15.175833333333335,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,False
14882,15.32265625,12.640833333333333,14.473541666666668,15.636249999999999,12.063645833333332,12.304583333333333,11.115208333333333,15.730416666666665,15.034895833333332,13.231770833333334,12.168333333333335,12.9540625,15.61013888888889,14.142395833333333,15.139166666666668,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,False
14883,15.599645833333334,13.266875,14.651354166666666,15.9009375,12.710416666666667,12.637916666666667,11.55375,16.006041666666665,14.833541666666667,13.528125000000001,12.844270833333333,13.6165625,16.09097222222222,15.032291666666666,15.183124999999999,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,False
14884,15.736010416666666,13.124375,14.457187500000002,16.116354166666667,12.378437499999999,12.660520833333335,11.615104166666667,16.273541666666667,14.766145833333333,13.380208333333334,12.548541666666667,13.503437499999999,16.093888888888888,14.553541666666668,15.219791666666666,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,False
14885,16.072375,13.457083333333332,14.853125,16.385208333333335,12.738229166666665,12.847708333333335,12.08625,16.416354166666668,14.539791666666666,13.593645833333333,12.9278125,13.872708333333334,16.35486111111111,14.806875,15.359895833333333,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,False
14886,15.848218750000001,13.575833333333334,15.033125,15.879375000000001,12.807916666666666,12.865104166666667,12.0834375,15.739791666666667,15.017291666666667,13.718645833333333,12.9321875,13.841770833333333,16.392083333333332,14.924791666666666,15.564270833333333,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,False
14887,15.873854166666668,14.1815625,15.169895833333333,15.967291666666666,13.925624999999998,13.5059375,12.615104166666667,15.913645833333334,15.631458333333333,14.623020833333333,13.968229166666667,14.801875,16.14236111111111,15.923958333333333,15.592083333333333,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,False
14888,15.934802083333333,13.473125000000001,14.759166666666665,16.281770833333333,13.029166666666667,12.763645833333333,12.112604166666666,16.36583333333333,14.907708333333334,13.843958333333333,13.0484375,13.88375,16.20027972027972,14.962604166666667,15.457812500000001,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,False
14889,16.015125,13.428854166666667,14.776354166666666,16.125833333333333,12.985208333333333,12.808541666666668,11.794583333333334,16.090104166666666,14.862812499999999,13.938854166666665,13.038333333333334,13.853333333333333,16.196527777777778,14.898020833333334,15.412604166666666,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,False
14890,15.935239583333333,13.938854166666665,15.1621875,15.918020833333335,13.606875,13.471666666666666,12.643229166666666,15.771041666666667,15.448541666666666,14.517291666666667,13.740833333333333,14.4425,16.288124999999997,15.403645833333334,15.7809375,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,False
14891,15.48525,13.863437500000002,15.136770833333335,15.642395833333333,13.309895833333334,13.106666666666667,12.247604166666667,15.622916666666667,14.7571875,14.089479166666665,13.2275,14.092916666666667,16.052430555555556,15.100208333333333,15.556770833333333,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,False
14892,15.082145833333334,13.061979166666667,14.717916666666667,15.299895833333332,12.1771875,12.484479166666667,11.579166666666666,15.368125,14.038333333333334,13.573749999999999,12.147291666666668,13.1475,15.477291666666666,14.245104166666666,15.141770833333332,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,False
14893,14.211322916666667,11.786875,14.308333333333332,14.743541666666667,10.573541666666667,11.645833333333334,10.629791666666668,15.068229166666667,13.574479166666668,12.604999999999999,10.810729166666667,11.398541666666667,14.120624999999999,12.7809375,14.262291666666668,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,False
14894,14.199447916666665,11.333541666666667,14.129270833333335,14.765520833333333,10.0878125,11.383541666666666,10.382708333333333,15.109375,13.428020833333333,12.205833333333333,10.381874999999999,10.9990625,14.307291666666666,12.58,13.972604166666665,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,False
14895,14.026958333333333,10.889479166666668,13.753645833333332,14.501666666666667,9.781041666666667,11.3175,10.131458333333333,14.837604166666667,13.076666666666666,11.895729166666667,9.991145833333333,10.4778125,14.181180555555555,12.216041666666667,13.555833333333332,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,False
14896,14.014052083333333,11.385729166666666,13.773958333333333,14.26375,10.252395833333333,11.445510416666666,10.520312500000001,14.512708333333334,12.917291666666666,12.086354166666666,10.5534375,10.934479166666668,14.141748251748252,12.826354166666667,13.285312500000002,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,False
14897,13.478333333333333,11.0596875,13.486041666666667,13.875,9.688541666666667,11.113437500000002,9.998229166666667,14.207604166666668,12.479583333333332,11.556041666666667,9.846145833333333,10.437395833333333,13.785694444444445,12.3728125,12.85,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,False
14898,13.23834375,10.888958333333333,13.258333333333333,13.600520833333334,9.553541666666666,11.053645833333334,9.921458333333334,13.9325,11.903541666666667,11.390729166666667,9.865625,10.256666666666666,13.499791666666667,12.338854166666666,12.391666666666666,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,False
14899,13.037416666666667,10.8575,13.074791666666668,13.435416666666667,9.685208333333334,10.845625,9.490520833333333,13.744479166666666,11.550416666666665,10.946562499999999,9.9478125,10.228958333333333,13.317708333333334,12.183958333333335,12.039375,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
14900,12.72596875,10.04875,11.962604166666667,13.149687499999999,9.356145833333334,10.578854166666668,8.0175,13.471458333333333,11.262083333333335,10.696145833333333,9.5715625,9.6928125,12.628888888888888,11.555520833333333,11.567395833333334,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,False
14901,12.31690625,9.439375,11.758541666666666,12.827708333333334,8.6546875,10.5159375,8.598125,13.152500000000002,11.212083333333332,10.814375,8.995416666666667,8.751770833333333,12.505416666666667,10.722499999999998,11.232708333333333,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,False
14902,12.362124999999999,9.674375,10.824479166666668,12.463854166666666,9.150520833333333,10.283854166666666,7.829270833333333,12.832500000000001,11.120312499999999,10.4703125,9.306354166666667,9.631770833333333,12.167013888888889,11.443020833333334,10.972499999999998,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,False
